Query,Time,Value,Unit
"name=""joe biden"" AND channel=""MSNBC""",2015-07-26,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-07-27,17.848,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-07-28,47.635,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-07-30,17.848,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-07-31,20.848,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-02,481.93899999999996,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-03,1318.005,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-04,342.81300000000005,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-05,47.696,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-06,41.696,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-07,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-10,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-11,6,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-12,5.97,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-13,524.6560000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-14,569.3919999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-15,35.818,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-16,14.908999999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-17,254.79600000000002,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-18,290.647,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-19,75.583,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-20,262.269,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-21,375.23400000000004,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-22,41.758,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-23,265.271,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-24,988.3800000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-25,1762.6580000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-26,316.328,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-27,980.1200000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-28,571.84,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-29,17.878999999999998,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-30,163.93900000000002,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-08-31,110.30199999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-01,74.574,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-02,811.6270000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-03,903.473,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-04,730.99,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-05,83.515,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-06,144.781,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-07,220.573,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-08,247.363,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-09,71.90899999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-10,280.169,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-11,1420.367,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-12,279.966,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-13,89.30300000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-14,461.40700000000004,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-15,344.185,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-16,625.868,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-17,117.423,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-18,158.09300000000002,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-19,23.817,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-20,11.937000000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-21,450.40399999999994,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-22,235.241,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-23,224.745,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-24,3218.6549999999997,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-25,662.1450000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-26,163.81599999999997,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-27,136.095,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-28,411.668,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-29,585.948,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-09-30,32.879,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-01,214.23899999999998,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-02,404.72400000000005,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-03,38.789,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-04,145.972,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-05,187.57099999999997,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-06,1179.651,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-07,1367.0209999999997,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-08,396.733,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-09,225.79700000000003,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-10,231.13100000000003,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-11,104.30199999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-12,304.14500000000004,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-13,740.33,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-14,301.846,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-15,485.1790000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-16,493.855,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-17,313.12,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-18,395.66,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-19,949.3970000000002,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-20,1876.1979999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-21,3668.69,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-22,1059.029,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-23,32.908,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-24,89.513,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-25,62.635,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-26,642.703,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-27,23.848,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-28,1.132,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-29,0.03,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-10-30,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-01,5.97,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-02,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-03,6,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-04,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-05,9,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-06,83.785,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-08,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-09,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-10,32.757999999999996,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-11,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-12,6.164,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-13,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-19,8.939,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-21,26.758,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-24,9,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-25,4.096,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-11-30,0.966,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-01,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-02,9.937,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-05,11.909,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-07,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-08,6,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-09,15.174000000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-11,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-14,26.97,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-15,21.265,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-16,6,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-17,1497.404,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-18,221.284,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-19,8.94,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-23,20.848,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-24,11.909,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-25,6.003,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-26,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-27,53.727,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-28,48.358000000000004,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-30,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2015-12-31,16.073999999999998,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-03,11.969,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-04,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-05,235.844,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-06,184.25099999999998,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-07,144.514,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-08,83.51400000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-09,29.817999999999998,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-10,253.208,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-11,19.311999999999998,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-12,3748.001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-13,3916.116,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-14,72.3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-15,154.998,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-16,74.42399999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-17,83.545,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-18,1.463,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-19,5.969,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-20,53.637,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-21,14.879,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-22,11.94,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-26,6,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-27,8.94,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-28,62.694,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-01-29,12.301,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-02-03,0.231,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-02-10,24.616,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-02-14,9.006,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-02-15,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-02-17,157.268,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-02-18,2557.5699999999997,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-02-19,767.078,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-02-20,5.969,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-02-22,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-02-23,80.605,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-02-24,6,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-03-01,5.97,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-03-02,35.726,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-03-04,6,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-03-09,33.857,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-03-16,2416.0620000000004,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-03-17,642.6439999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-03-18,62.788,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-03-19,50.727,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-03-20,95.59700000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-03-21,8.969999999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-03-23,65.574,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-03-24,398.51099999999997,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-03-25,291.418,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-03-28,14.879,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-03-30,8.969999999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-04-01,11.969000000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-04-06,11.939,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-04-07,26.878999999999998,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-04-11,83.453,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-04-12,232.338,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-04-13,104.36200000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-04-14,38.879,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-04-15,32.818,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-04-19,62.513,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-04-22,26.939,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-04-23,11.972999999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-04-26,23.878,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-04-28,17.909,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-04-29,71.667,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-04-30,29.908,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-01,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-04,23.879,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-05,11.97,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-06,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-08,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-10,26.848,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-11,101.455,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-12,26.818,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-14,8.939,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-15,17.939,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-16,65.725,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-18,121.87700000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-20,12,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-21,44.726,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-25,38.757,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-26,0.133,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-29,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-30,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-05-31,17.97,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-06-08,101.23999999999998,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-06-09,2205.4519999999998,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-06-10,1370.436,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-06-11,38.788,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-06-13,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-06-16,26.848,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-06-17,5.97,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-06-20,463.54600000000005,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-06-24,202.26999999999998,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-06-25,80.77799999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-06-26,24.021,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-06-27,110.02799999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-06-29,169.815,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-06-30,399.207,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-01,175.60299999999998,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-02,41.727000000000004,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-03,86.362,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-04,163.968,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-05,23.878999999999998,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-08,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-11,609.26,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-12,139.786,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-13,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-14,11.94,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-15,8.939,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-16,92.612,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-17,24.012,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-18,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-19,6,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-20,5.97,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-23,50.89,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-24,27.012,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-25,6,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-26,207.85399999999998,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-27,2184.7929999999997,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-28,638.5409999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-29,59.727,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-30,56.665000000000006,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-07-31,8.969999999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-08-03,0.932,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-08-06,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-08-09,3.932,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-08-14,89.333,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-08-15,669.833,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-08-16,734.479,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-08-18,6,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-08-19,6,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-08-23,223.35899999999998,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-08-24,113.33,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-08-27,11.94,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-08-29,3.698,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-08-30,6,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-08-31,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-01,532.023,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-02,268.272,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-04,35.819,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-05,78.42299999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-06,26.97,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-08,193.635,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-09,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-11,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-13,9,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-14,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-15,17.909,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-16,11.94,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-17,5.97,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-22,9,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-24,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-25,14.908,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-27,95.485,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-28,107.302,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-09-30,55.04,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-02,20.879,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-03,335.249,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-04,385.264,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-05,35.787,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-06,44.727000000000004,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-07,26.904,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-11,17.929,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-12,5.97,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-13,390.128,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-14,72.476,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-15,29.918,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-16,567.901,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-17,541.071,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-18,8.986,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-19,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-20,53.696,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-21,104.725,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-22,38.931,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-23,56.86200000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-24,113.685,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-25,1846.0710000000004,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-26,868.0370000000001,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-27,17.939,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-28,152.326,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-30,29.930999999999997,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-10-31,38.876000000000005,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-01,17.973,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-02,56.78,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-03,15,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-04,17.987000000000002,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-05,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-06,20.959,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-08,68.809,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-09,12,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-10,68.824,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-11,17.945,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-14,11.972,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-16,17.909,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-19,5.986,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-22,17.517,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-23,54.282000000000004,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-24,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-27,6,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-29,14.945,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-11-30,41.876,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-04,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-05,233.316,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-06,487.376,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-07,440.42799999999994,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-08,219.871,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-09,355.59,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-11,49.183,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-13,287.095,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-14,83.727,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-15,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-16,41.823,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-17,523.1569999999999,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-18,11.959,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-19,11.974,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-21,14.945,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-22,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-24,53.837,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-26,6.003,seconds
"name=""joe biden"" AND channel=""MSNBC""",2016-12-31,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2017-01-01,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2017-01-02,20.958,seconds
"name=""joe biden"" AND channel=""MSNBC""",2017-01-03,540.803,seconds
"name=""joe biden"" AND channel=""MSNBC""",2017-01-04,176.564,seconds
"name=""joe biden"" AND channel=""MSNBC""",2017-01-05,75.083,seconds
"name=""joe biden"" AND channel=""MSNBC""",2017-01-06,355.741,seconds
"name=""joe biden"" AND channel=""MSNBC""",2017-01-07,3,seconds
"name=""joe biden"" AND channel=""MSNBC""",2017-01-08,14.959,seconds
"name=""joe biden"" AND channel=""MSNBC""",2017-01-09,29.933,seconds
"name=""joe biden"" AND channel=""MSNBC""",2017-01-10,32.945,seconds
"name=""joe biden"" AND channel=""MSNBC""",2017-01-11,8.986,seconds
