Query,Time,Value,Unit
"name=""joe biden"" AND channel=""FOX""",2014-06-21,36.024,seconds
"name=""joe biden"" AND channel=""FOX""",2014-06-22,6,seconds
"name=""joe biden"" AND channel=""FOX""",2014-06-23,12.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-06-24,111.069,seconds
"name=""joe biden"" AND channel=""FOX""",2014-06-25,78.048,seconds
"name=""joe biden"" AND channel=""FOX""",2014-06-26,9.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-06-27,21.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-06-28,48.024,seconds
"name=""joe biden"" AND channel=""FOX""",2014-06-29,36.021,seconds
"name=""joe biden"" AND channel=""FOX""",2014-06-30,1564.3109999999997,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-01,315.15,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-02,48.015,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-03,27.012,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-04,15.009,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-05,48.027,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-06,151.947,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-07,42.021,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-08,15.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-12,36.024,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-13,24.012,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-14,3,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-15,24.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-16,105.075,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-17,51.03,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-18,51.939,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-20,9.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-21,12.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-22,9.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-23,15.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-25,9,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-26,3,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-28,12.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-29,18.665,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-30,18.012,seconds
"name=""joe biden"" AND channel=""FOX""",2014-07-31,21.012,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-01,15.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-02,72.045,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-03,9,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-04,6,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-05,30.009,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-07,6,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-08,9.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-09,6,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-10,24.009,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-11,27.009,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-13,18.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-14,24.012,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-15,21.009,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-16,6,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-17,3,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-22,12.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-23,15.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-25,3,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-26,15.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-27,3,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-28,21.009,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-29,12,seconds
"name=""joe biden"" AND channel=""FOX""",2014-08-31,24.012,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-01,45.027,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-02,126.045,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-03,216.17400000000004,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-04,274.884,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-05,124.583,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-06,42.021,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-07,108.069,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-08,42.024,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-09,9.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-10,33.018,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-11,18.009,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-12,18.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-13,24.012,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-14,48.021,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-17,87.148,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-18,107.521,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-19,54.03,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-20,72.048,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-21,159.12,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-22,9.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-23,24.009,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-24,36.012,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-25,15.009,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-26,27.015,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-27,6,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-29,46.945,seconds
"name=""joe biden"" AND channel=""FOX""",2014-09-30,115.714,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-01,3,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-02,9,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-03,114.06,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-04,114.042,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-05,42.009,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-06,111.042,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-07,198.11700000000002,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-08,141.072,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-09,12.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-10,21.015,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-11,30.015,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-12,9,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-14,3,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-15,18.009,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-17,39.021,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-18,9.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-19,3,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-21,15.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-22,60.027,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-23,18.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-24,29.027,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-25,6.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-28,57.036,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-29,12,seconds
"name=""joe biden"" AND channel=""FOX""",2014-10-30,9.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-01,3,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-02,9,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-03,109.363,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-04,95.551,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-05,3,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-07,9,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-08,6,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-09,6,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-10,12.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-11,567.5340000000001,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-12,33.03,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-14,18.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-15,15.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-16,12.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-17,6.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-20,18.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-21,15.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-22,12,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-23,12,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-24,582.4830000000001,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-25,48.015,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-27,21.009,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-28,132.075,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-29,42.015,seconds
"name=""joe biden"" AND channel=""FOX""",2014-11-30,3,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-02,21.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-03,9,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-04,24.015,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-05,460.084,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-06,54.015,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-07,33.018,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-08,32.784,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-09,75.042,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-10,60.039,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-12,12.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-13,33.015,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-14,12.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-15,9,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-17,12.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-19,52.134,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-20,45.027,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-21,3,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-22,3,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-25,9.003,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-26,18.006,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-27,54.018,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-28,30.018,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-29,93.069,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-30,12,seconds
"name=""joe biden"" AND channel=""FOX""",2014-12-31,42.018,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-01,26.958000000000002,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-02,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-03,32.959,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-04,6,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-05,11.986,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-06,29.945,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-07,53.97200000000001,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-08,23.972,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-09,36.694,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-10,6,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-11,8.986,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-12,149.587,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-13,23.958000000000002,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-14,6,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-15,17.958,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-18,32.951,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-19,164.656,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-20,2123.436,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-21,6564.610000000001,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-22,800.179,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-23,32.944,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-24,202.894,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-25,352.95099999999996,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-26,189.15800000000002,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-27,14.972000000000001,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-28,14.972,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-29,5.986,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-30,38.932,seconds
"name=""joe biden"" AND channel=""FOX""",2015-01-31,23.959000000000003,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-01,41.959,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-02,68.862,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-04,32.932,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-05,14.987,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-06,35.906,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-07,158.619,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-08,29.995,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-09,62.923,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-10,23.944,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-11,132.27599999999998,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-12,111.45800000000001,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-13,134.739,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-14,44.903999999999996,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-15,89.793,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-16,14.972,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-17,116.353,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-18,158.714,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-19,77.93299999999999,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-20,41.876,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-21,86.864,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-22,148.524,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-23,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-24,26.972,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-25,5.987,seconds
"name=""joe biden"" AND channel=""FOX""",2015-02-26,65.891,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-01,26.995,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-02,18.009,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-04,8.987,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-05,8.986,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-06,11.973,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-07,26.93,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-09,62.753,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-10,101.643,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-11,41.849000000000004,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-13,11.987,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-14,32.462,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-17,14.986,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-18,8.972,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-19,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-20,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-21,14.972,seconds
"name=""joe biden"" AND channel=""FOX""",2015-03-31,26.933,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-01,8.972,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-08,12,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-10,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-11,9,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-12,37.215,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-14,11.959,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-15,11.972,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-16,35.864,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-17,53.809,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-19,14.959,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-20,6,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-23,8.972,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-24,17.932,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-25,5.986,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-26,11.986,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-27,35.946,seconds
"name=""joe biden"" AND channel=""FOX""",2015-04-28,14.959,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-01,68.75200000000001,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-02,35.877,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-03,17.987000000000002,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-04,14.972,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-10,14.959,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-11,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-12,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-13,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-18,56.80800000000001,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-19,29.919,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-20,17.973,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-21,8.973,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-24,30.575000000000003,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-25,34.437,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-26,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-27,41.876000000000005,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-28,35.891,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-29,14.973,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-30,5.986,seconds
"name=""joe biden"" AND channel=""FOX""",2015-05-31,182.43499999999997,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-01,80.78,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-02,23.931,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-03,8.987,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-04,5.987,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-06,35.974000000000004,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-07,11.972999999999999,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-09,6,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-12,8.973,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-13,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-14,14.99,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-15,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-17,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-18,50.849999999999994,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-19,23.945,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-20,5.986,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-21,11.959,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-22,11.959,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-23,20.945,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-24,5.986,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-25,47.863,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-26,6,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-29,11.972,seconds
"name=""joe biden"" AND channel=""FOX""",2015-06-30,14.972000000000001,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-01,65.81,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-02,65.837,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-03,26.945,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-04,5.987,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-06,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-11,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-12,17.945,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-13,5.987,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-14,846.1809999999999,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-15,62.849999999999994,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-16,11.987,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-17,11.107,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-18,9,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-19,11.986,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-20,11.972,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-21,6,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-22,14.959,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-23,14.959,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-27,20.945,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-30,56.878,seconds
"name=""joe biden"" AND channel=""FOX""",2015-07-31,104.83500000000001,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-01,12,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-02,162.73199999999997,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-03,314.724,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-04,116.769,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-05,20.959,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-06,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-08,29.946,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-09,9,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-10,23.96,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-11,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-12,20.945,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-13,240.308,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-14,140.617,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-15,47.917,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-16,80.837,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-17,17.96,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-18,56.835,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-19,5.986,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-20,53.864999999999995,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-21,53.905,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-22,21,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-23,173.656,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-24,541.4259999999999,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-25,631.0139999999999,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-26,229.72499999999997,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-27,246.194,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-28,148.746,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-29,86.795,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-30,234.52499999999998,seconds
"name=""joe biden"" AND channel=""FOX""",2015-08-31,157.612,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-01,23.931,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-02,50.932,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-03,32.919000000000004,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-04,179.57500000000002,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-05,56.943,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-06,92.77899999999998,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-07,320.49199999999996,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-08,123.342,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-09,14.987,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-10,74.754,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-11,523.2180000000001,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-12,343.827,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-13,205.74100000000004,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-14,86.712,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-15,8.986,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-16,278.252,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-17,50.918000000000006,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-18,41.931999999999995,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-19,67.973,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-20,23.932,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-21,229.26999999999998,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-22,98.685,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-23,59.795,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-24,2419.445,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-25,433.783,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-26,65.835,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-27,56.835,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-28,50.863,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-29,107.12899999999999,seconds
"name=""joe biden"" AND channel=""FOX""",2015-09-30,91.851,seconds
"name=""joe biden"" AND channel=""FOX""",2015-10-01,3,seconds
"name=""joe biden"" AND channel=""FOX""",2015-10-02,44.89,seconds
"name=""joe biden"" AND channel=""FOX""",2015-10-03,56.876,seconds
"name=""joe biden"" AND channel=""FOX""",2015-10-04,119.72800000000001,seconds
"name=""joe biden"" AND channel=""FOX""",2015-10-05,157.511,seconds
"name=""joe biden"" AND channel=""FOX""",2015-10-06,209.51,seconds
"name=""joe biden"" AND channel=""FOX""",2015-10-07,273.596,seconds
"name=""joe biden"" AND channel=""FOX""",2015-10-08,65.85,seconds
"name=""joe biden"" AND channel=""FOX""",2015-10-09,38.891,seconds
"name=""joe biden"" AND channel=""FOX""",2015-10-10,197.45299999999997,seconds
"name=""joe biden"" AND channel=""FOX""",2015-10-11,77.62400000000001,seconds
"name=""joe biden"" AND channel=""FOX""",2015-10-12,161.51999999999998,seconds
"name=""joe biden"" AND channel=""FOX""",2015-10-13,86.849,seconds
"name=""joe biden"" AND channel=""FOX""",2015-10-14,275.302,seconds
